rep,size,num_streams,block_size,section,dur
3,4194304,32,64,total,2.490368e-03
3,4194304,32,128,total,2.492608e-03
3,4194304,32,256,total,2.539232e-03
3,4194304,32,512,total,2.500000e-03
3,4194304,32,1024,total,2.489440e-03
3,4194304,64,32,total,2.968320e-03
3,4194304,64,64,total,2.963456e-03
3,4194304,64,128,total,2.967552e-03
3,4194304,64,256,total,2.977472e-03
3,4194304,64,512,total,2.989024e-03
3,4194304,64,1024,total,3.031040e-03
4,4194304,1,32,total,2.381824e-03
4,4194304,1,64,total,2.341120e-03
4,4194304,1,128,total,2.342912e-03
4,4194304,1,256,total,2.340416e-03
4,4194304,1,512,total,2.347520e-03
4,4194304,1,1024,total,2.343520e-03
4,4194304,2,32,total,2.373888e-03
4,4194304,2,64,total,2.318208e-03
4,4194304,2,128,total,2.311104e-03
4,4194304,2,256,total,2.320672e-03
4,4194304,2,512,total,2.318336e-03
4,4194304,2,1024,total,2.331040e-03
4,4194304,4,32,total,2.365120e-03
4,4194304,4,64,total,2.324800e-03
4,4194304,4,128,total,2.327488e-03
4,4194304,4,256,total,2.338752e-03
4,4194304,4,512,total,2.330720e-03
4,4194304,4,1024,total,2.336128e-03
4,4194304,8,32,total,2.362112e-03
4,4194304,8,64,total,2.357760e-03
4,4194304,8,128,total,2.326688e-03
4,4194304,8,256,total,2.327136e-03
4,4194304,8,512,total,2.334720e-03
4,4194304,8,1024,total,2.342912e-03
4,4194304,16,32,total,2.422784e-03
4,4194304,16,64,total,2.366048e-03
4,4194304,16,128,total,2.367168e-03
4,4194304,16,256,total,2.387968e-03
4,4194304,16,512,total,2.417920e-03
4,4194304,16,1024,total,2.401856e-03
4,4194304,32,32,total,2.494464e-03
4,4194304,32,64,total,2.510848e-03
4,4194304,32,128,total,2.485568e-03
4,4194304,32,256,total,2.521088e-03
4,4194304,32,512,total,2.489472e-03
4,4194304,32,1024,total,2.488576e-03
4,4194304,64,32,total,3.017376e-03
4,4194304,64,64,total,3.035296e-03
4,4194304,64,128,total,3.005152e-03
4,4194304,64,256,total,3.014336e-03
4,4194304,64,512,total,3.020448e-03
4,4194304,64,1024,total,3.001952e-03
5,4194304,1,32,total,2.349056e-03
5,4194304,1,64,total,2.326816e-03
5,4194304,1,128,total,2.326048e-03
5,4194304,1,256,total,2.336640e-03
5,4194304,1,512,total,2.324480e-03
5,4194304,1,1024,total,2.317056e-03
5,4194304,2,32,total,2.373600e-03
5,4194304,2,64,total,2.338528e-03
5,4194304,2,128,total,2.334176e-03
5,4194304,2,256,total,2.320992e-03
5,4194304,2,512,total,2.312992e-03
5,4194304,2,1024,total,2.314240e-03
5,4194304,4,32,total,2.361088e-03
5,4194304,4,64,total,2.318080e-03
5,4194304,4,128,total,2.310176e-03
5,4194304,4,256,total,2.324480e-03
5,4194304,4,512,total,2.326400e-03
5,4194304,4,1024,total,2.320576e-03
5,4194304,8,32,total,2.389856e-03
5,4194304,8,64,total,2.382464e-03
5,4194304,8,128,total,2.357152e-03
5,4194304,8,256,total,2.367104e-03
5,4194304,8,512,total,2.344960e-03
5,4194304,8,1024,total,2.345280e-03
5,4194304,16,32,total,2.428704e-03
5,4194304,16,64,total,2.373888e-03
5,4194304,16,128,total,2.365024e-03
5,4194304,16,256,total,2.375808e-03
5,4194304,16,512,total,2.371680e-03
5,4194304,16,1024,total,2.386176e-03
5,4194304,32,32,total,2.498240e-03
5,4194304,32,64,total,2.505056e-03
5,4194304,32,128,total,2.490368e-03
5,4194304,32,256,total,2.511616e-03
5,4194304,32,512,total,2.481696e-03
5,4194304,32,1024,total,2.492896e-03
5,4194304,64,32,total,2.964704e-03
5,4194304,64,64,total,2.963456e-03
5,4194304,64,128,total,3.008608e-03
5,4194304,64,256,total,3.006464e-03
5,4194304,64,512,total,2.962976e-03
5,4194304,64,1024,total,2.975520e-03
6,4194304,1,32,total,2.372032e-03
6,4194304,1,64,total,2.324672e-03
6,4194304,1,128,total,2.385824e-03
6,4194304,1,256,total,2.326432e-03
6,4194304,1,512,total,2.318208e-03
6,4194304,1,1024,total,2.326080e-03
6,4194304,2,32,total,2.366112e-03
6,4194304,2,64,total,2.335424e-03
6,4194304,2,128,total,2.322496e-03
6,4194304,2,256,total,2.336192e-03
6,4194304,2,512,total,2.317856e-03
6,4194304,2,1024,total,2.321568e-03
6,4194304,4,32,total,2.363488e-03
6,4194304,4,64,total,2.328544e-03
6,4194304,4,128,total,2.345120e-03
6,4194304,4,256,total,2.322560e-03
6,4194304,4,512,total,2.312128e-03
6,4194304,4,1024,total,2.315872e-03
6,4194304,8,32,total,2.361024e-03
6,4194304,8,64,total,2.371648e-03
6,4194304,8,128,total,2.338816e-03
6,4194304,8,256,total,2.330624e-03
6,4194304,8,512,total,2.332128e-03
6,4194304,8,1024,total,2.350848e-03
6,4194304,16,32,total,2.416608e-03
6,4194304,16,64,total,2.373664e-03
6,4194304,16,128,total,2.363552e-03
6,4194304,16,256,total,2.367712e-03
6,4194304,16,512,total,2.366624e-03
6,4194304,16,1024,total,2.393504e-03
6,4194304,32,32,total,2.489312e-03
6,4194304,32,64,total,2.494464e-03
6,4194304,32,128,total,2.500608e-03
6,4194304,32,256,total,2.517728e-03
6,4194304,32,512,total,2.488288e-03
6,4194304,32,1024,total,2.502656e-03
6,4194304,64,32,total,3.029056e-03
6,4194304,64,64,total,2.959360e-03
6,4194304,64,128,total,2.955264e-03
6,4194304,64,256,total,2.962400e-03
6,4194304,64,512,total,2.969920e-03
6,4194304,64,1024,total,3.022560e-03
7,4194304,1,32,total,2.352672e-03
7,4194304,1,64,total,2.326848e-03
7,4194304,1,128,total,2.319328e-03
7,4194304,1,256,total,2.327200e-03
7,4194304,1,512,total,2.332736e-03
7,4194304,1,1024,total,2.318816e-03
7,4194304,2,32,total,2.373632e-03
7,4194304,2,64,total,2.314240e-03
7,4194304,2,128,total,2.322432e-03
7,4194304,2,256,total,2.318336e-03
7,4194304,2,512,total,2.314752e-03
7,4194304,2,1024,total,2.320384e-03
7,4194304,4,32,total,2.361344e-03
7,4194304,4,64,total,2.339328e-03
7,4194304,4,128,total,2.314144e-03
7,4194304,4,256,total,2.320544e-03
7,4194304,4,512,total,2.326528e-03
7,4194304,4,1024,total,2.328896e-03
7,4194304,8,32,total,2.497184e-03
7,4194304,8,64,total,2.369536e-03
7,4194304,8,128,total,2.357248e-03
7,4194304,8,256,total,2.334720e-03
7,4194304,8,512,total,2.343136e-03
7,4194304,8,1024,total,2.504128e-03
7,4194304,16,32,total,2.394112e-03
7,4194304,16,64,total,2.370432e-03
7,4194304,16,128,total,2.363392e-03
7,4194304,16,256,total,2.371808e-03
7,4194304,16,512,total,2.383872e-03
7,4194304,16,1024,total,2.402336e-03
7,4194304,32,32,total,2.511488e-03
7,4194304,32,64,total,2.508928e-03
7,4194304,32,128,total,2.492640e-03
7,4194304,32,256,total,2.512960e-03
7,4194304,32,512,total,2.485248e-03
7,4194304,32,1024,total,2.485056e-03
7,4194304,64,32,total,2.970720e-03
7,4194304,64,64,total,2.969824e-03
7,4194304,64,128,total,2.967616e-03
7,4194304,64,256,total,2.954272e-03
7,4194304,64,512,total,2.959072e-03
7,4194304,64,1024,total,2.969248e-03
8,4194304,1,32,total,2.361664e-03
8,4194304,1,64,total,2.321344e-03
8,4194304,1,128,total,2.333024e-03
8,4194304,1,256,total,2.324960e-03
8,4194304,1,512,total,2.322432e-03
8,4194304,1,1024,total,2.332768e-03
8,4194304,2,32,total,2.364000e-03
8,4194304,2,64,total,2.315968e-03
8,4194304,2,128,total,2.324320e-03
8,4194304,2,256,total,2.318304e-03
8,4194304,2,512,total,2.318400e-03
8,4194304,2,1024,total,2.339008e-03
8,4194304,4,32,total,2.351072e-03
8,4194304,4,64,total,2.325216e-03
8,4194304,4,128,total,2.331008e-03
8,4194304,4,256,total,2.334720e-03
8,4194304,4,512,total,2.331808e-03
8,4194304,4,1024,total,2.320384e-03
8,4194304,8,32,total,2.365408e-03
8,4194304,8,64,total,2.356544e-03
8,4194304,8,128,total,2.331648e-03
8,4194304,8,256,total,2.329472e-03
8,4194304,8,512,total,2.331968e-03
8,4194304,8,1024,total,2.335584e-03
8,4194304,16,32,total,2.427744e-03
8,4194304,16,64,total,2.387648e-03
8,4194304,16,128,total,2.385760e-03
8,4194304,16,256,total,2.391072e-03
8,4194304,16,512,total,2.370976e-03
8,4194304,16,1024,total,2.390240e-03
8,4194304,32,32,total,2.498560e-03
8,4194304,32,64,total,2.486496e-03
8,4194304,32,128,total,2.491744e-03
8,4194304,32,256,total,2.515680e-03
8,4194304,32,512,total,2.494592e-03
8,4194304,32,1024,total,2.516672e-03
8,4194304,64,32,total,2.965376e-03
8,4194304,64,64,total,2.971584e-03
8,4194304,64,128,total,3.018752e-03
8,4194304,64,256,total,2.965952e-03
8,4194304,64,512,total,3.016320e-03
8,4194304,64,1024,total,3.029600e-03
9,4194304,1,32,total,2.375680e-03
9,4194304,1,64,total,2.340864e-03
9,4194304,1,128,total,2.342912e-03
9,4194304,1,256,total,2.321984e-03
9,4194304,1,512,total,2.319392e-03
9,4194304,1,1024,total,2.320608e-03
9,4194304,2,32,total,2.384384e-03
9,4194304,2,64,total,2.324480e-03
9,4194304,2,128,total,2.315456e-03
9,4194304,2,256,total,2.311104e-03
9,4194304,2,512,total,2.312256e-03
9,4194304,2,1024,total,2.304000e-03
9,4194304,4,32,total,2.363392e-03
9,4194304,4,64,total,2.336160e-03
9,4194304,4,128,total,2.326528e-03
9,4194304,4,256,total,2.325440e-03
9,4194304,4,512,total,2.327360e-03
9,4194304,4,1024,total,2.326816e-03
9,4194304,8,32,total,2.363392e-03
9,4194304,8,64,total,2.354080e-03
9,4194304,8,128,total,2.336736e-03
9,4194304,8,256,total,2.356672e-03
9,4194304,8,512,total,2.332352e-03
9,4194304,8,1024,total,2.327360e-03
9,4194304,16,32,total,2.412544e-03
9,4194304,16,64,total,2.372832e-03
9,4194304,16,128,total,2.389664e-03
9,4194304,16,256,total,2.382176e-03
9,4194304,16,512,total,2.367328e-03
9,4194304,16,1024,total,2.394048e-03
9,4194304,32,32,total,2.514816e-03
9,4194304,32,64,total,2.480352e-03
9,4194304,32,128,total,2.510560e-03
9,4194304,32,256,total,2.532160e-03
9,4194304,32,512,total,2.485472e-03
9,4194304,32,1024,total,2.484224e-03
9,4194304,64,32,total,2.988320e-03
9,4194304,64,64,total,2.971200e-03
9,4194304,64,128,total,2.959360e-03
9,4194304,64,256,total,2.966272e-03
9,4194304,64,512,total,2.954720e-03
9,4194304,64,1024,total,2.972192e-03
10,4194304,1,32,total,2.349824e-03
10,4194304,1,64,total,2.320832e-03
10,4194304,1,128,total,2.329760e-03
10,4194304,1,256,total,2.338432e-03
10,4194304,1,512,total,2.320800e-03
10,4194304,1,1024,total,2.318304e-03
10,4194304,2,32,total,2.365440e-03
10,4194304,2,64,total,2.319072e-03
10,4194304,2,128,total,2.323264e-03
10,4194304,2,256,total,2.324480e-03
10,4194304,2,512,total,2.340960e-03
10,4194304,2,1024,total,2.320608e-03
10,4194304,4,32,total,2.356800e-03
10,4194304,4,64,total,2.318560e-03
10,4194304,4,128,total,2.338816e-03
10,4194304,4,256,total,2.326304e-03
10,4194304,4,512,total,2.328576e-03
10,4194304,4,1024,total,2.320928e-03
10,4194304,8,32,total,2.360096e-03
10,4194304,8,64,total,2.350112e-03
10,4194304,8,128,total,2.325248e-03
10,4194304,8,256,total,2.324640e-03
10,4194304,8,512,total,2.336768e-03
10,4194304,8,1024,total,2.344576e-03
10,4194304,16,32,total,2.399936e-03
10,4194304,16,64,total,2.377792e-03
10,4194304,16,128,total,2.373632e-03
10,4194304,16,256,total,2.375680e-03
10,4194304,16,512,total,2.373696e-03
10,4194304,16,1024,total,2.402304e-03
10,4194304,32,32,total,2.487776e-03
10,4194304,32,64,total,2.485248e-03
10,4194304,32,128,total,2.507392e-03
10,4194304,32,256,total,2.546208e-03
10,4194304,32,512,total,2.503520e-03
10,4194304,32,1024,total,2.484864e-03
10,4194304,64,32,total,2.975648e-03
10,4194304,64,64,total,3.034880e-03
10,4194304,64,128,total,3.004032e-03
10,4194304,64,256,total,3.022816e-03
10,4194304,64,512,total,3.032736e-03
10,4194304,64,1024,total,3.028992e-03
11,4194304,1,32,total,2.370624e-03
11,4194304,1,64,total,2.363392e-03
11,4194304,1,128,total,2.347008e-03
11,4194304,1,256,total,2.342912e-03
11,4194304,1,512,total,2.343936e-03
11,4194304,1,1024,total,2.340704e-03
11,4194304,2,32,total,2.403488e-03
11,4194304,2,64,total,2.349152e-03
11,4194304,2,128,total,2.336320e-03
11,4194304,2,256,total,2.369248e-03
11,4194304,2,512,total,2.347488e-03
11,4194304,2,1024,total,2.334464e-03
11,4194304,4,32,total,2.418432e-03
11,4194304,4,64,total,2.350016e-03
11,4194304,4,128,total,2.353888e-03
11,4194304,4,256,total,2.326528e-03
11,4194304,4,512,total,2.320384e-03
11,4194304,4,1024,total,2.361344e-03
11,4194304,8,32,total,2.385440e-03
11,4194304,8,64,total,2.381824e-03
11,4194304,8,128,total,2.347008e-03
11,4194304,8,256,total,2.349024e-03
11,4194304,8,512,total,2.348384e-03
11,4194304,8,1024,total,2.355072e-03
11,4194304,16,32,total,2.442144e-03
11,4194304,16,64,total,2.400256e-03
11,4194304,16,128,total,2.384288e-03
11,4194304,16,256,total,2.377632e-03
11,4194304,16,512,total,2.398176e-03
11,4194304,16,1024,total,2.418592e-03
11,4194304,32,32,total,2.531296e-03
11,4194304,32,64,total,2.488256e-03
11,4194304,32,128,total,2.492160e-03
11,4194304,32,256,total,2.527040e-03
11,4194304,32,512,total,2.493824e-03
11,4194304,32,1024,total,2.490368e-03
11,4194304,64,32,total,2.996640e-03
11,4194304,64,64,total,2.993792e-03
11,4194304,64,128,total,2.966848e-03
11,4194304,64,256,total,2.957312e-03
11,4194304,64,512,total,2.982912e-03
11,4194304,64,1024,total,2.997504e-03
12,4194304,1,32,total,2.365728e-03
12,4194304,1,64,total,2.328544e-03
12,4194304,1,128,total,2.323712e-03
12,4194304,1,256,total,2.333536e-03
12,4194304,1,512,total,2.324416e-03
12,4194304,1,1024,total,2.324160e-03
12,4194304,2,32,total,2.371584e-03
12,4194304,2,64,total,2.322464e-03
12,4194304,2,128,total,2.331360e-03
12,4194304,2,256,total,2.329536e-03
12,4194304,2,512,total,2.316320e-03
12,4194304,2,1024,total,2.318656e-03
12,4194304,4,32,total,2.370208e-03
12,4194304,4,64,total,2.328608e-03
12,4194304,4,128,total,2.320736e-03
12,4194304,4,256,total,2.322432e-03
12,4194304,4,512,total,2.325504e-03
12,4194304,4,1024,total,2.324480e-03
12,4194304,8,32,total,2.360704e-03
12,4194304,8,64,total,2.365952e-03
12,4194304,8,128,total,2.326944e-03
12,4194304,8,256,total,2.344320e-03
12,4194304,8,512,total,2.342912e-03
12,4194304,8,1024,total,2.329408e-03
12,4194304,16,32,total,2.397664e-03
12,4194304,16,64,total,2.377760e-03
12,4194304,16,128,total,2.362816e-03
12,4194304,16,256,total,2.363424e-03
12,4194304,16,512,total,2.379776e-03
12,4194304,16,1024,total,2.396384e-03
12,4194304,32,32,total,2.485824e-03
12,4194304,32,64,total,2.514400e-03
12,4194304,32,128,total,2.506752e-03
12,4194304,32,256,total,2.552064e-03
12,4194304,32,512,total,2.523136e-03
12,4194304,32,1024,total,2.526848e-03
12,4194304,64,32,total,3.026464e-03
12,4194304,64,64,total,3.008096e-03
12,4194304,64,128,total,3.013056e-03
12,4194304,64,256,total,3.023072e-03
12,4194304,64,512,total,3.011424e-03
12,4194304,64,1024,total,2.980864e-03
13,4194304,1,32,total,2.369536e-03
13,4194304,1,64,total,2.334720e-03
13,4194304,1,128,total,2.332640e-03
13,4194304,1,256,total,2.324480e-03
13,4194304,1,512,total,2.320448e-03
13,4194304,1,1024,total,2.323456e-03
13,4194304,2,32,total,2.367488e-03
13,4194304,2,64,total,2.329472e-03
13,4194304,2,128,total,2.320128e-03
13,4194304,2,256,total,2.324480e-03
13,4194304,2,512,total,2.320384e-03
13,4194304,2,1024,total,2.321344e-03
13,4194304,4,32,total,2.435200e-03
13,4194304,4,64,total,2.339424e-03
13,4194304,4,128,total,2.349056e-03
13,4194304,4,256,total,2.315744e-03
13,4194304,4,512,total,2.326656e-03
13,4194304,4,1024,total,2.318688e-03
13,4194304,8,32,total,2.370336e-03
13,4194304,8,64,total,2.367488e-03
13,4194304,8,128,total,2.365856e-03
13,4194304,8,256,total,2.355136e-03
13,4194304,8,512,total,2.357248e-03
13,4194304,8,1024,total,2.365152e-03
13,4194304,16,32,total,2.428160e-03
13,4194304,16,64,total,2.377728e-03
13,4194304,16,128,total,2.380288e-03
13,4194304,16,256,total,2.361344e-03
13,4194304,16,512,total,2.377504e-03
13,4194304,16,1024,total,2.390016e-03
13,4194304,32,32,total,2.487296e-03
13,4194304,32,64,total,2.492416e-03
13,4194304,32,128,total,2.506848e-03
13,4194304,32,256,total,2.510848e-03
13,4194304,32,512,total,2.503392e-03
13,4194304,32,1024,total,2.503872e-03
13,4194304,64,32,total,2.977696e-03
13,4194304,64,64,total,2.953120e-03
13,4194304,64,128,total,2.952960e-03
13,4194304,64,256,total,2.971776e-03
13,4194304,64,512,total,2.959360e-03
13,4194304,64,1024,total,2.969600e-03
14,4194304,1,32,total,2.351296e-03
14,4194304,1,64,total,2.330624e-03
14,4194304,1,128,total,2.324640e-03
14,4194304,1,256,total,2.318784e-03
14,4194304,1,512,total,2.326528e-03
14,4194304,1,1024,total,2.348096e-03
14,4194304,2,32,total,2.367392e-03
14,4194304,2,64,total,2.336768e-03
14,4194304,2,128,total,2.312704e-03
14,4194304,2,256,total,2.316448e-03
14,4194304,2,512,total,2.322784e-03
14,4194304,2,1024,total,2.320032e-03
14,4194304,4,32,total,2.355200e-03
14,4194304,4,64,total,2.316320e-03
14,4194304,4,128,total,2.332704e-03
14,4194304,4,256,total,2.342912e-03
14,4194304,4,512,total,2.322016e-03
14,4194304,4,1024,total,2.328320e-03
14,4194304,8,32,total,2.365376e-03
14,4194304,8,64,total,2.377728e-03
14,4194304,8,128,total,2.347008e-03
14,4194304,8,256,total,2.331648e-03
14,4194304,8,512,total,2.326720e-03
14,4194304,8,1024,total,2.330624e-03
14,4194304,16,32,total,2.414592e-03
14,4194304,16,64,total,2.380864e-03
14,4194304,16,128,total,2.355168e-03
14,4194304,16,256,total,2.379776e-03
14,4194304,16,512,total,2.365088e-03
14,4194304,16,1024,total,2.402496e-03
14,4194304,32,32,total,2.511040e-03
14,4194304,32,64,total,2.512352e-03
14,4194304,32,128,total,2.492128e-03
14,4194304,32,256,total,2.545664e-03
14,4194304,32,512,total,2.484224e-03
14,4194304,32,1024,total,2.487968e-03
14,4194304,64,32,total,3.020288e-03
14,4194304,64,64,total,2.967424e-03
14,4194304,64,128,total,2.981824e-03
14,4194304,64,256,total,2.958720e-03
14,4194304,64,512,total,2.957312e-03
14,4194304,64,1024,total,3.009184e-03
15,4194304,1,32,total,2.356288e-03
15,4194304,1,64,total,2.340864e-03
15,4194304,1,128,total,2.320512e-03
15,4194304,1,256,total,2.318848e-03
15,4194304,1,512,total,2.313600e-03
15,4194304,1,1024,total,2.318336e-03
15,4194304,2,32,total,2.360288e-03
15,4194304,2,64,total,2.322432e-03
15,4194304,2,128,total,2.319584e-03
15,4194304,2,256,total,2.323808e-03
15,4194304,2,512,total,2.329216e-03
15,4194304,2,1024,total,2.331712e-03
15,4194304,4,32,total,2.363392e-03
15,4194304,4,64,total,2.322432e-03
15,4194304,4,128,total,2.320384e-03
15,4194304,4,256,total,2.318336e-03
15,4194304,4,512,total,2.318752e-03
15,4194304,4,1024,total,2.330624e-03
15,4194304,8,32,total,2.367360e-03
15,4194304,8,64,total,2.348576e-03
15,4194304,8,128,total,2.337024e-03
15,4194304,8,256,total,2.362176e-03
15,4194304,8,512,total,2.331392e-03
15,4194304,8,1024,total,2.334720e-03
15,4194304,16,32,total,2.410592e-03
15,4194304,16,64,total,2.373536e-03
15,4194304,16,128,total,2.379776e-03
15,4194304,16,256,total,2.381824e-03
15,4194304,16,512,total,2.384256e-03
15,4194304,16,1024,total,2.390496e-03
15,4194304,32,32,total,2.485152e-03
15,4194304,32,64,total,2.495584e-03
15,4194304,32,128,total,2.506656e-03
15,4194304,32,256,total,2.519040e-03
15,4194304,32,512,total,2.486848e-03
15,4194304,32,1024,total,2.496864e-03
15,4194304,64,32,total,2.995584e-03
15,4194304,64,64,total,2.959232e-03
15,4194304,64,128,total,2.965984e-03
15,4194304,64,256,total,2.963456e-03
15,4194304,64,512,total,2.969696e-03
15,4194304,64,1024,total,2.989344e-03
0,67108864,1,32,total,1.195203e-02
0,67108864,1,64,total,1.561904e-02
0,67108864,1,128,total,1.564262e-02
0,67108864,1,256,total,1.561926e-02
0,67108864,1,512,total,1.563302e-02
0,67108864,1,1024,total,1.562800e-02
0,67108864,2,32,total,1.618535e-02
0,67108864,2,64,total,1.135088e-02
0,67108864,2,128,total,1.131110e-02
0,67108864,2,256,total,1.131686e-02
0,67108864,2,512,total,1.132768e-02
0,67108864,2,1024,total,1.133158e-02
0,67108864,4,32,total,1.198285e-02
0,67108864,4,64,total,1.133021e-02
0,67108864,4,128,total,1.132749e-02
0,67108864,4,256,total,1.133699e-02
0,67108864,4,512,total,1.132954e-02
0,67108864,4,1024,total,1.133750e-02
0,67108864,8,32,total,1.201126e-02
0,67108864,8,64,total,1.138074e-02
0,67108864,8,128,total,1.131914e-02
0,67108864,8,256,total,1.132573e-02
0,67108864,8,512,total,1.134013e-02
0,67108864,8,1024,total,1.135821e-02
0,67108864,16,32,total,1.198931e-02
0,67108864,16,64,total,1.138483e-02
0,67108864,16,128,total,1.136026e-02
0,67108864,16,256,total,1.146570e-02
0,67108864,16,512,total,1.158739e-02
0,67108864,16,1024,total,1.155187e-02
0,67108864,32,32,total,1.225725e-02
0,67108864,32,64,total,1.152019e-02
0,67108864,32,128,total,1.161818e-02
0,67108864,32,256,total,1.143258e-02
0,67108864,32,512,total,1.142429e-02
0,67108864,32,1024,total,1.145242e-02
0,67108864,64,32,total,1.216877e-02
0,67108864,64,64,total,1.154458e-02
0,67108864,64,128,total,1.152781e-02
0,67108864,64,256,total,1.152669e-02
0,67108864,64,512,total,1.155686e-02
0,67108864,64,1024,total,1.158090e-02
1,67108864,1,32,total,1.192141e-02
1,67108864,1,64,total,1.562214e-02
1,67108864,1,128,total,1.564496e-02
1,67108864,1,256,total,1.561283e-02
1,67108864,1,512,total,1.562621e-02
1,67108864,1,1024,total,1.563654e-02
1,67108864,2,32,total,1.618787e-02
1,67108864,2,64,total,1.131110e-02
1,67108864,2,128,total,1.129472e-02
1,67108864,2,256,total,1.131165e-02
1,67108864,2,512,total,1.130979e-02
1,67108864,2,1024,total,1.134781e-02
1,67108864,4,32,total,1.193597e-02
1,67108864,4,64,total,1.130746e-02
1,67108864,4,128,total,1.129648e-02
1,67108864,4,256,total,1.132150e-02
1,67108864,4,512,total,1.132877e-02
1,67108864,4,1024,total,1.134083e-02
1,67108864,8,32,total,1.194768e-02
1,67108864,8,64,total,1.137869e-02
1,67108864,8,128,total,1.133542e-02
1,67108864,8,256,total,1.137395e-02
1,67108864,8,512,total,1.134387e-02
1,67108864,8,1024,total,1.136342e-02
1,67108864,16,32,total,1.199142e-02
1,67108864,16,64,total,1.135066e-02
1,67108864,16,128,total,1.135552e-02
1,67108864,16,256,total,1.134902e-02
1,67108864,16,512,total,1.139642e-02
1,67108864,16,1024,total,1.141616e-02
1,67108864,32,32,total,1.204877e-02
1,67108864,32,64,total,1.140896e-02
1,67108864,32,128,total,1.140147e-02
1,67108864,32,256,total,1.142813e-02
1,67108864,32,512,total,1.141859e-02
1,67108864,32,1024,total,1.156698e-02
1,67108864,64,32,total,1.217741e-02
1,67108864,64,64,total,1.155222e-02
1,67108864,64,128,total,1.153245e-02
1,67108864,64,256,total,1.153971e-02
1,67108864,64,512,total,1.156515e-02
1,67108864,64,1024,total,1.157606e-02
2,67108864,1,32,total,1.193984e-02
2,67108864,1,64,total,1.562102e-02
2,67108864,1,128,total,1.562378e-02
2,67108864,1,256,total,1.561763e-02
2,67108864,1,512,total,1.562384e-02
2,67108864,1,1024,total,1.564672e-02
2,67108864,2,32,total,1.617127e-02
2,67108864,2,64,total,1.130582e-02
2,67108864,2,128,total,1.131520e-02
2,67108864,2,256,total,1.132349e-02
2,67108864,2,512,total,1.130714e-02
2,67108864,2,1024,total,1.139507e-02
2,67108864,4,32,total,1.194771e-02
2,67108864,4,64,total,1.132438e-02
2,67108864,4,128,total,1.130858e-02
2,67108864,4,256,total,1.131110e-02
2,67108864,4,512,total,1.131110e-02
2,67108864,4,1024,total,1.136099e-02
2,67108864,8,32,total,1.195450e-02
2,67108864,8,64,total,1.135411e-02
2,67108864,8,128,total,1.131754e-02
2,67108864,8,256,total,1.134797e-02
2,67108864,8,512,total,1.133850e-02
2,67108864,8,1024,total,1.135616e-02
2,67108864,16,32,total,1.197910e-02
2,67108864,16,64,total,1.135360e-02
2,67108864,16,128,total,1.136218e-02
2,67108864,16,256,total,1.135923e-02
2,67108864,16,512,total,1.134755e-02
2,67108864,16,1024,total,1.141750e-02
2,67108864,32,32,total,1.204646e-02
2,67108864,32,64,total,1.143235e-02
2,67108864,32,128,total,1.139894e-02
2,67108864,32,256,total,1.143165e-02
2,67108864,32,512,total,1.140736e-02
2,67108864,32,1024,total,1.144422e-02
2,67108864,64,32,total,1.218093e-02
2,67108864,64,64,total,1.155072e-02
2,67108864,64,128,total,1.152611e-02
2,67108864,64,256,total,1.155315e-02
2,67108864,64,512,total,1.156710e-02
2,67108864,64,1024,total,1.156506e-02
3,67108864,1,32,total,1.193968e-02
3,67108864,1,64,total,1.562726e-02
3,67108864,1,128,total,1.562342e-02
3,67108864,1,256,total,1.562429e-02
3,67108864,1,512,total,1.562608e-02
3,67108864,1,1024,total,1.563843e-02
3,67108864,2,32,total,1.618675e-02
3,67108864,2,64,total,1.130086e-02
3,67108864,2,128,total,1.130256e-02
3,67108864,2,256,total,1.131760e-02
3,67108864,2,512,total,1.133216e-02
3,67108864,2,1024,total,1.133530e-02
3,67108864,4,32,total,1.206682e-02
3,67108864,4,64,total,1.131981e-02
3,67108864,4,128,total,1.132870e-02
3,67108864,4,256,total,1.130966e-02
3,67108864,4,512,total,1.139888e-02
3,67108864,4,1024,total,1.133789e-02
3,67108864,8,32,total,1.197888e-02
3,67108864,8,64,total,1.140144e-02
3,67108864,8,128,total,1.133747e-02
3,67108864,8,256,total,1.132045e-02
3,67108864,8,512,total,1.133802e-02
3,67108864,8,1024,total,1.135158e-02
3,67108864,16,32,total,1.201018e-02
3,67108864,16,64,total,1.135744e-02
3,67108864,16,128,total,1.136650e-02
3,67108864,16,256,total,1.135043e-02
3,67108864,16,512,total,1.136893e-02
3,67108864,16,1024,total,1.142592e-02
3,67108864,32,32,total,1.207616e-02
3,67108864,32,64,total,1.143338e-02
3,67108864,32,128,total,1.142784e-02
3,67108864,32,256,total,1.144371e-02
3,67108864,32,512,total,1.140986e-02
3,67108864,32,1024,total,1.143402e-02
3,67108864,64,32,total,1.219373e-02
3,67108864,64,64,total,1.152838e-02
3,67108864,64,128,total,1.152237e-02
3,67108864,64,256,total,1.153018e-02
3,67108864,64,512,total,1.155907e-02
3,67108864,64,1024,total,1.155715e-02
4,67108864,1,32,total,1.196032e-02
4,67108864,1,64,total,1.561248e-02
4,67108864,1,128,total,1.564701e-02
4,67108864,1,256,total,1.562032e-02
4,67108864,1,512,total,1.564112e-02
4,67108864,1,1024,total,1.565440e-02
4,67108864,2,32,total,1.619280e-02
4,67108864,2,64,total,1.129872e-02
4,67108864,2,128,total,1.130931e-02
4,67108864,2,256,total,1.130723e-02
